,CHIR99021_uM,BMP4_uM,BMP7_uM,SHH_uM,SAG_uM,RA_uM,FGF8_uM,FGF2_uM,FGF4_uM,IWP2_uM,XAV939_uM,SB431542_uM,LDN193189_uM,DAPT_uM,EGF_uM,ActivinA_uM,Dorsomorphin_uM,purmorphamine_uM,cyclopamine_uM,log_harvest_day
virtual_00681,1.5,0.0,0.0,0.0,0.05,0.0,0.0022222222222222222,0.0,0.0,2.5,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00682,1.5,0.0019230769230769232,0.0,0.002551020408163265,0.5,0.01,0.0022222222222222222,0.0,0.0,0.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00683,0.0,0.0007692307692307692,0.0,0.002551020408163265,0.05,0.01,0.0,0.0,0.0,2.5,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00684,1.0,0.0,0.0,0.002551020408163265,1.0,0.0,0.0022222222222222222,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00685,6.0,0.0007692307692307692,0.0,0.00510204081632653,0.0,0.5,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00686,3.0,0.0007692307692307692,0.0,0.002551020408163265,0.5,0.5,0.0022222222222222222,0.0,0.0,2.5,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00687,0.5,0.0019230769230769232,0.0,0.002551020408163265,1.0,0.01,0.0,0.0,0.0,5.0,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00688,1.5,0.0007692307692307692,0.0,0.002551020408163265,0.5,0.0,0.0022222222222222222,0.0,0.0,0.0,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00689,6.0,0.0003846153846153846,0.0,0.0,0.0,0.5,0.0044444444444444444,0.0,0.0,5.0,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00690,1.5,0.0019230769230769232,0.0,0.01020408163265306,0.25,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00691,9.0,0.0,0.0,0.002551020408163265,1.0,0.05,0.0022222222222222222,0.0,0.0,5.0,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00692,9.0,0.0,0.0,0.00510204081632653,0.25,0.05,0.0022222222222222222,0.0,0.0,0.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00693,1.5,0.0007692307692307692,0.0,0.002551020408163265,1.0,0.5,0.0044444444444444444,0.0,0.0,5.0,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00694,1.5,0.0007692307692307692,0.0,0.0,0.25,0.5,0.0044444444444444444,0.0,0.0,0.0,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00695,1.5,0.0003846153846153846,0.0,0.0,1.0,0.0,0.0044444444444444444,0.0,0.0,5.0,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00696,0.0,0.0003846153846153846,0.0,0.01020408163265306,0.0,0.5,0.0,0.0,0.0,2.5,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00697,0.0,0.0,0.0,0.002551020408163265,0.5,0.0,0.0,0.0,0.0,2.5,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00698,0.0,0.0019230769230769232,0.0,0.0,0.25,0.5,0.0044444444444444444,0.0,0.0,0.0,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00699,1.0,0.0003846153846153846,0.0,0.01020408163265306,0.05,0.05,0.0044444444444444444,0.0,0.0,0.0,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00700,9.0,0.0,0.0,0.01020408163265306,0.5,0.1,0.0,0.0,0.0,2.5,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00701,0.5,0.0019230769230769232,0.0,0.002551020408163265,1.0,0.5,0.0,0.0,0.0,0.0,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00702,0.5,0.0003846153846153846,0.0,0.002551020408163265,1.0,0.01,0.0044444444444444444,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00703,9.0,0.0,0.0,0.00510204081632653,0.25,0.05,0.0044444444444444444,0.0,0.0,5.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00704,6.0,0.0003846153846153846,0.0,0.0,0.5,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00705,9.0,0.0019230769230769232,0.0,0.002551020408163265,0.25,0.01,0.0044444444444444444,0.0,0.0,5.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00706,1.5,0.0,0.0,0.002551020408163265,0.0,0.5,0.0022222222222222222,0.0,0.0,5.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00707,6.0,0.0,0.0,0.002551020408163265,0.5,0.1,0.0044444444444444444,0.0,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00708,9.0,0.0003846153846153846,0.0,0.0,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00709,1.0,0.0019230769230769232,0.0,0.00510204081632653,0.25,0.05,0.0044444444444444444,0.0,0.0,2.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00710,9.0,0.0007692307692307692,0.0,0.0,1.0,0.0,0.0044444444444444444,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00711,1.0,0.0007692307692307692,0.0,0.01020408163265306,0.25,0.01,0.0044444444444444444,0.0,0.0,2.5,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00712,0.0,0.0,0.0,0.0,0.0,0.5,0.0022222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00713,1.5,0.0,0.0,0.002551020408163265,1.0,0.1,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00714,0.5,0.0,0.0,0.002551020408163265,0.25,0.0,0.0,0.0,0.0,2.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00715,6.0,0.0003846153846153846,0.0,0.01020408163265306,0.25,0.5,0.0044444444444444444,0.0,0.0,0.0,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00716,1.5,0.0,0.0,0.01020408163265306,1.0,0.05,0.0022222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00717,1.5,0.0003846153846153846,0.0,0.00510204081632653,0.05,0.0,0.0022222222222222222,0.0,0.0,0.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00718,0.0,0.0019230769230769232,0.0,0.002551020408163265,0.25,0.0,0.0,0.0,0.0,2.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00719,1.5,0.0019230769230769232,0.0,0.00510204081632653,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00720,0.5,0.0003846153846153846,0.0,0.01020408163265306,0.0,0.05,0.0044444444444444444,0.0,0.0,5.0,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00721,0.0,0.0019230769230769232,0.0,0.002551020408163265,0.5,0.1,0.0,0.0,0.0,0.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00722,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00723,9.0,0.0,0.0,0.01020408163265306,0.05,0.01,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00724,3.0,0.0007692307692307692,0.0,0.0,0.25,0.0,0.0022222222222222222,0.0,0.0,0.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00725,3.0,0.0003846153846153846,0.0,0.0,0.5,0.5,0.0,0.0,0.0,2.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00726,0.5,0.0003846153846153846,0.0,0.01020408163265306,0.5,0.5,0.0044444444444444444,0.0,0.0,0.0,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00727,3.0,0.0007692307692307692,0.0,0.00510204081632653,0.0,0.01,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00728,3.0,0.0003846153846153846,0.0,0.00510204081632653,0.5,0.01,0.0044444444444444444,0.0,0.0,2.5,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00729,0.5,0.0007692307692307692,0.0,0.002551020408163265,0.5,0.5,0.0044444444444444444,0.0,0.0,2.5,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00730,6.0,0.0007692307692307692,0.0,0.002551020408163265,0.0,0.1,0.0044444444444444444,0.0,0.0,0.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00731,6.0,0.0,0.0,0.00510204081632653,0.5,0.05,0.0,0.0,0.0,0.0,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00732,0.5,0.0019230769230769232,0.0,0.01020408163265306,0.5,0.05,0.0022222222222222222,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00733,9.0,0.0007692307692307692,0.0,0.002551020408163265,0.05,0.1,0.0,0.0,0.0,2.5,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00734,3.0,0.0003846153846153846,0.0,0.0,0.0,0.05,0.0022222222222222222,0.0,0.0,5.0,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00735,1.5,0.0007692307692307692,0.0,0.00510204081632653,1.0,0.05,0.0022222222222222222,0.0,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00736,6.0,0.0007692307692307692,0.0,0.01020408163265306,0.25,0.1,0.0022222222222222222,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00737,0.0,0.0,0.0,0.00510204081632653,0.5,0.05,0.0044444444444444444,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00738,1.0,0.0,0.0,0.00510204081632653,0.5,0.0,0.0044444444444444444,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00739,0.5,0.0007692307692307692,0.0,0.01020408163265306,1.0,0.0,0.0044444444444444444,0.0,0.0,5.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00740,1.0,0.0019230769230769232,0.0,0.00510204081632653,0.25,0.1,0.0022222222222222222,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00741,9.0,0.0,0.0,0.01020408163265306,0.5,0.01,0.0022222222222222222,0.0,0.0,2.5,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00742,9.0,0.0003846153846153846,0.0,0.00510204081632653,0.05,0.1,0.0044444444444444444,0.0,0.0,5.0,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00743,3.0,0.0,0.0,0.002551020408163265,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00744,9.0,0.0019230769230769232,0.0,0.002551020408163265,0.0,0.5,0.0022222222222222222,0.0,0.0,2.5,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00745,9.0,0.0007692307692307692,0.0,0.01020408163265306,1.0,0.0,0.0022222222222222222,0.0,0.0,2.5,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00746,0.0,0.0,0.0,0.002551020408163265,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00747,3.0,0.0019230769230769232,0.0,0.002551020408163265,0.05,0.0,0.0044444444444444444,0.0,0.0,0.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00748,1.5,0.0,0.0,0.00510204081632653,0.05,0.0,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00749,0.0,0.0,0.0,0.01020408163265306,0.0,0.5,0.0022222222222222222,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00750,1.5,0.0003846153846153846,0.0,0.01020408163265306,0.05,0.5,0.0022222222222222222,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00751,9.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,0.0,2.5,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00752,0.0,0.0019230769230769232,0.0,0.002551020408163265,0.0,0.1,0.0022222222222222222,0.0,0.0,2.5,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00753,0.5,0.0019230769230769232,0.0,0.01020408163265306,0.0,0.5,0.0022222222222222222,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00754,1.0,0.0007692307692307692,0.0,0.0,0.05,0.0,0.0044444444444444444,0.0,0.0,2.5,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00755,6.0,0.0003846153846153846,0.0,0.002551020408163265,0.05,0.1,0.0044444444444444444,0.0,0.0,5.0,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00756,6.0,0.0003846153846153846,0.0,0.002551020408163265,0.0,0.1,0.0022222222222222222,0.0,0.0,0.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00757,3.0,0.0003846153846153846,0.0,0.002551020408163265,0.0,0.05,0.0044444444444444444,0.0,0.0,2.5,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00758,6.0,0.0019230769230769232,0.0,0.01020408163265306,0.25,0.0,0.0022222222222222222,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00759,9.0,0.0007692307692307692,0.0,0.002551020408163265,0.0,0.1,0.0044444444444444444,0.0,0.0,2.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00760,1.0,0.0019230769230769232,0.0,0.002551020408163265,1.0,0.05,0.0,0.0,0.0,2.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00761,6.0,0.0019230769230769232,0.0,0.002551020408163265,0.05,0.0,0.0022222222222222222,0.0,0.0,2.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00762,6.0,0.0019230769230769232,0.0,0.002551020408163265,0.25,0.05,0.0,0.0,0.0,2.5,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00763,0.0,0.0019230769230769232,0.0,0.0,1.0,0.5,0.0,0.0,0.0,5.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00764,3.0,0.0019230769230769232,0.0,0.01020408163265306,0.25,0.5,0.0022222222222222222,0.0,0.0,2.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00765,1.0,0.0,0.0,0.0,0.25,0.1,0.0,0.0,0.0,5.0,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00766,3.0,0.0019230769230769232,0.0,0.002551020408163265,0.25,0.01,0.0022222222222222222,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00767,1.5,0.0003846153846153846,0.0,0.002551020408163265,0.0,0.1,0.0,0.0,0.0,2.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00768,6.0,0.0007692307692307692,0.0,0.002551020408163265,1.0,0.0,0.0044444444444444444,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00769,9.0,0.0019230769230769232,0.0,0.00510204081632653,0.05,0.0,0.0044444444444444444,0.0,0.0,0.0,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00770,0.0,0.0,0.0,0.0,0.05,0.01,0.0,0.0,0.0,5.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00771,3.0,0.0003846153846153846,0.0,0.00510204081632653,0.25,0.5,0.0022222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00772,9.0,0.0007692307692307692,0.0,0.002551020408163265,0.05,0.05,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00773,1.5,0.0019230769230769232,0.0,0.002551020408163265,0.05,0.01,0.0022222222222222222,0.0,0.0,2.5,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00774,0.0,0.0003846153846153846,0.0,0.00510204081632653,0.05,0.05,0.0,0.0,0.0,5.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00775,6.0,0.0007692307692307692,0.0,0.002551020408163265,0.05,0.01,0.0044444444444444444,0.0,0.0,2.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00776,0.0,0.0007692307692307692,0.0,0.01020408163265306,0.05,0.0,0.0044444444444444444,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00777,3.0,0.0003846153846153846,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00778,1.5,0.0003846153846153846,0.0,0.01020408163265306,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00779,0.5,0.0007692307692307692,0.0,0.0,1.0,0.01,0.0044444444444444444,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00780,0.5,0.0003846153846153846,0.0,0.01020408163265306,0.5,0.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00781,0.0,0.0,0.0,0.00510204081632653,0.5,0.01,0.0044444444444444444,0.0,0.0,5.0,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00782,3.0,0.0007692307692307692,0.0,0.00510204081632653,0.5,0.5,0.0044444444444444444,0.0,0.0,5.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00783,0.0,0.0003846153846153846,0.0,0.002551020408163265,0.5,0.0,0.0022222222222222222,0.0,0.0,0.0,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00784,0.5,0.0007692307692307692,0.0,0.0,0.5,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00785,9.0,0.0003846153846153846,0.0,0.00510204081632653,0.5,0.1,0.0,0.0,0.0,2.5,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00786,1.5,0.0019230769230769232,0.0,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00787,3.0,0.0007692307692307692,0.0,0.01020408163265306,0.5,0.0,0.0022222222222222222,0.0,0.0,5.0,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00788,9.0,0.0,0.0,0.002551020408163265,0.0,0.5,0.0044444444444444444,0.0,0.0,5.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00789,0.5,0.0003846153846153846,0.0,0.01020408163265306,0.0,0.1,0.0022222222222222222,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00790,0.5,0.0019230769230769232,0.0,0.002551020408163265,1.0,0.1,0.0022222222222222222,0.0,0.0,2.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00791,3.0,0.0007692307692307692,0.0,0.0,0.5,0.01,0.0044444444444444444,0.0,0.0,2.5,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00792,1.5,0.0003846153846153846,0.0,0.01020408163265306,0.25,0.01,0.0,0.0,0.0,2.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00793,0.5,0.0019230769230769232,0.0,0.01020408163265306,0.25,0.5,0.0044444444444444444,0.0,0.0,5.0,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00794,3.0,0.0007692307692307692,0.0,0.0,0.25,0.5,0.0044444444444444444,0.0,0.0,5.0,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00795,9.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,2.5,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00796,3.0,0.0,0.0,0.00510204081632653,0.05,0.5,0.0044444444444444444,0.0,0.0,5.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00797,0.5,0.0019230769230769232,0.0,0.002551020408163265,0.5,0.01,0.0,0.0,0.0,2.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00798,1.0,0.0003846153846153846,0.0,0.00510204081632653,0.25,0.0,0.0044444444444444444,0.0,0.0,2.5,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00799,3.0,0.0003846153846153846,0.0,0.0,0.5,0.01,0.0,0.0,0.0,5.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00800,0.5,0.0003846153846153846,0.0,0.002551020408163265,1.0,0.05,0.0044444444444444444,0.0,0.0,5.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00801,0.5,0.0019230769230769232,0.0,0.002551020408163265,0.25,0.1,0.0,0.0,0.0,2.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00802,0.5,0.0019230769230769232,0.0,0.0,0.05,0.5,0.0022222222222222222,0.0,0.0,0.0,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00803,1.5,0.0019230769230769232,0.0,0.00510204081632653,0.0,0.0,0.0022222222222222222,0.0,0.0,2.5,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00804,1.5,0.0003846153846153846,0.0,0.01020408163265306,0.05,0.01,0.0022222222222222222,0.0,0.0,0.0,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00805,1.0,0.0003846153846153846,0.0,0.01020408163265306,1.0,0.5,0.0,0.0,0.0,2.5,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00806,1.0,0.0003846153846153846,0.0,0.01020408163265306,0.5,0.0,0.0022222222222222222,0.0,0.0,5.0,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00807,1.5,0.0003846153846153846,0.0,0.01020408163265306,0.05,0.01,0.0,0.0,0.0,5.0,0.0,10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00808,1.5,0.0019230769230769232,0.0,0.002551020408163265,1.0,0.0,0.0,0.0,0.0,2.5,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00809,3.0,0.0003846153846153846,0.0,0.01020408163265306,0.25,0.05,0.0022222222222222222,0.0,0.0,0.0,0.0,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.8066624897703196
virtual_00810,6.0,0.0019230769230769232,0.0,0.01020408163265306,1.0,0.1,0.0,0.0,0.0,2.5,0.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00811,1.0,0.0003846153846153846,0.0,0.002551020408163265,0.05,0.1,0.0,0.0,0.0,5.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
virtual_00812,1.5,0.0003846153846153846,0.0,0.00510204081632653,0.05,0.5,0.0022222222222222222,0.0,0.0,5.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.276666119016055
virtual_00813,6.0,0.0019230769230769232,0.0,0.0,0.5,0.01,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423
